name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.lucene.index.FieldsReader,25,1,0,19,77,170,3,17,0,0.810897436,1041,0.846153846,5,0,0.208333333,0,0,40.12,5,1.2,0.1968053833947477,0.28365020172114036,0.20017506845619282,0.023961667066551173,-0.039373195656453905,-0.1128555743034973,0.08022170478262183,-0.08986989828709861,0.10538251628925521,-0.07784078690079654,0.09620087910845604,-0.2545586068750931,0.02986708446567458,0.17114662785289247,-0.1747042023282019,0.10140211838749406,0.06165811959157068,-0.02973769891353785,-0.3560698072318686,-0.002327340664048734,-0.054693927993247855,0.15921224414739893,0.22021731580517484,-0.25172503686556746,-0.2317102903338393,0.36414868922605464,-0.06346424010659328,-0.03451997277169312,0.004222436087566822,0.08180432649274938,-0.3938416397738738,-0.15539670994660446,1
org.apache.lucene.index.FieldsWriter,13,1,0,13,61,0,4,9,0,0.881944444,553,0.333333333,3,0,0.179487179,0,0,40.61538462,4,1,0.1962113441685428,0.39296475095716865,0.08403122485349453,0.008616865397614295,-0.007263170866611335,-0.19184060132047304,0.21967531763712744,0.05527931731327616,0.009835899359452572,-0.07810865340296255,0.10048312701617962,-0.11030071104086021,-0.0742554087608056,0.443000823784988,-0.18237315303507587,-0.04405809123880279,0.014693964596384584,-0.06513786898802065,-0.12659299032546167,-0.002989547230168411,-0.0003539434327874311,0.190159640652113,0.22815867955057076,-0.30965922747328234,-0.33935821639388025,-0.15088982124429468,-0.2078240233851225,-0.04467975713007223,0.006309646234187685,0.04648773222304599,-0.23740533811348016,0.008338935259100408,1
org.apache.lucene.index.FilterIndexReader,28,2,0,12,57,0,0,12,23,0,200,1,1,0.73,0.185714286,1,9,6.107142857,1,0.9643,0.2449987623447562,0.08792818245239835,0.340860002122753,-0.063682159670993,-0.29503927528899154,-0.017935673639834757,-0.009507735782140357,-0.1754124525298028,-0.07972172280157175,0.09313767719894464,0.31026270001392275,-0.45264089557612874,0.19598170268786042,-0.15584218619890425,0.06867467157618216,-0.032972207574834836,0.18847803699858953,-0.14206292276444407,-0.2020051319440283,-0.13603543675572524,0.34029647294459175,0.04255281170211845,0.21530172350182616,-0.005759709840478316,0.05254228903089561,-0.04097778005077352,0.011460140871763457,-0.043030637933380404,0.11182529755821523,-0.04819600830426564,0.09379930224842882,0.005540883877231138,1
org.apache.lucene.index.FreqProxFieldMergeState,5,1,0,10,16,0,1,9,2,0.75,238,0.142857143,6,0,0.416666667,0,0,43.8,1,0.6,0.1384418527170155,0.458281938388995,-0.37512361473579753,0.014981895117137158,-0.05972254777945858,0.31258179776010475,-0.5552226367798864,0.0791141359564688,-0.18214394664893183,-0.008092665228559358,0.026101779168571645,0.0025236436031106347,0.01679997641594631,-0.0036625033553442984,-0.04051859666760338,-0.02686565967322271,0.03154210544503144,-0.15551803132536074,-0.0699365717093636,-0.04835953217807089,-0.03452351568055944,-0.030783936090306007,-0.025665527667111776,-0.032798498254290834,0.018049149446551695,0.15020785602875947,-0.283717888463588,0.1703393519702892,0.0649125036071546,-0.00027928519491205155,0.0673032492928821,0.006909005762037735,0
org.apache.lucene.index.FreqProxTermsWriter,13,2,0,24,64,72,1,24,2,0.866666667,856,0.2,2,0.388888889,0.155555556,1,1,64.46153846,4,1.1538,0.2185293146539904,0.5289514048868187,-0.13596935503228086,-0.005208993529930669,-0.058123586428058475,0.10380614149347256,-0.4857092233854336,0.15626962300512254,-0.09759102279738582,-0.028629106950549245,0.17422917788980818,-0.08762240747653216,0.0023074713099005854,0.12458466266552719,-0.11948828429012741,-0.027304577941173965,-0.06111859466558526,-0.01160623975185002,-0.08155202244809831,-0.07008404307381035,0.1842467949686313,-0.024420114453745097,-0.35920369940780356,-0.19155217192188354,-0.167237765927641,0.07662429322961195,-0.03868197700739096,-0.1058567448599624,0.09518479546257562,0.15665082845635658,-0.05740545208494635,0.037334977902302655,1
org.apache.lucene.index.FreqProxTermsWriterPerField,13,2,0,13,25,46,3,11,3,0.833333333,364,0,5,0.352941176,0.196969697,0,0,26.30769231,14,2.4615,0.15234250281904613,0.46436920534590964,-0.37760043638881097,0.01829916271787184,-0.0471559916816171,0.2553554872581366,-0.3138599249097419,-0.050757931376048386,-0.013904629524317222,0.013216213895398071,-0.016506146017524762,-0.03657709904177373,0.030194983775231592,-0.04872858639074143,-0.01752814147753393,-0.02910175054047815,0.031557016731393515,-0.159862872006032,-0.06904044221719761,-0.10087405401811864,-0.03709438214115945,-0.04746995776385142,-0.05655966684737687,-0.0627240159759412,-0.03976698300389816,0.02138869279030185,-0.5815167544675733,0.16929060765520318,0.015894745965685964,-0.024120118740126057,-0.11451513566498871,-0.09076295982406132,0
org.apache.lucene.index.FreqProxTermsWriterPerThread,5,2,0,10,7,10,3,8,3,1,28,0,2,0.5,0.4,0,0,4.2,1,0.8,0.16897978594517427,0.5195525998666091,-0.4171818391676084,0.019537683449667827,-0.04761359442432658,0.2978454100975662,-0.49726102902125396,0.07166286071489752,-0.15915767626271693,0.013748811327025772,0.015476271787845332,0.022641130618924702,0.03142698416298144,-0.0889570004785687,-0.040644981242196634,-0.06507536679843856,0.04520419814987733,-0.18726663974868948,-0.02880224506572472,0.024970200220947782,0.03977129052977016,-0.07749894186738392,-0.19065220694237403,-0.07541147769072443,-0.10419349672749358,0.11462775982682377,-0.10663776495988232,0.08350805279648053,-0.09345127647748991,0.0438130339084962,0.032661464530944206,-0.01991299051582438,0
org.apache.lucene.index.IndexCommit,12,1,3,9,18,66,7,2,12,2,78,0,0,0,0.541666667,1,1,5.5,4,1.1667,0.13669706492857708,0.11578605958322281,0.2533949489572001,-0.05982194939210517,-0.07852455007740289,-0.12249582363524329,-0.0753811320419459,0.2040155883758771,0.25368839310391705,0.23038035417562205,-0.019827045859261816,0.1678485268200053,0.05380041017852631,-0.25934240127376273,0.025362656282428498,-0.19973689153756244,-0.006798543975517561,-0.011473757947869303,0.11706333041910598,-0.051026181018662985,-0.00909023711151566,-0.013983548611230724,0.10822376190167603,-0.0809733992277727,0.03947833199427458,0.15719600634283096,0.09602096874647456,0.2187394700580359,-0.49643255873305425,0.14987302880698603,-0.40533758643050827,-0.15290239416551069,1
org.apache.lucene.index.IndexCommitPoint,3,1,0,2,3,3,2,0,3,2,3,0,0,0,1,0,0,0,1,1,0.04803688799267619,0.05650619026342057,0.12671746902787168,-0.026503234577571026,0.027908785757182943,-0.08371009821049265,-0.05238960897645041,0.14653386346741334,0.19365832042876305,0.12414252938859352,-0.014128219596264946,0.16026226443620503,0.02357043371772452,-0.23463797481625034,-0.04068251722783145,-0.012926194899032486,-0.00900477729492969,-0.04734377723479402,0.13053942012009523,-0.00764830271301581,-0.018778231911757298,-0.04283119757711924,0.15706277418865142,-0.009056241733429431,0.04182955599223245,0.18730553730791089,0.06925770800851792,0.2276244120720928,-0.48321598437970575,0.3505203966677515,-0.48341334969134564,-0.28222815501168547,0
org.apache.lucene.index.IndexDeletionPolicy,2,1,0,8,2,1,8,0,2,2,2,0,0,0,1,0,0,0,1,1,0.143274150967524,0.10204862969348374,0.24247329259591668,-0.059099435642117226,-0.06488922347588338,-0.10129656569817343,-0.07807147499378204,0.2105386983896684,0.2873184920896978,0.26093226796516816,-0.0650546146073244,0.24495782378593423,0.06614478567923131,-0.37361452550441854,0.009919002306448278,-0.250250518424763,-0.01283227166803705,-0.05422390985125271,0.1251206485011963,-0.01984477808306478,-0.07156358716325104,-0.03396778804785288,0.13770360308096313,-0.037375035921694326,0.10116466644969406,0.20077620742835264,0.05248047430312439,0.2552010132872628,-0.3651840568134017,0.27914793656772546,-0.19929628007400838,-0.07142311707981945,0
org.apache.lucene.index.IndexFileDeleter,20,1,0,12,77,64,3,10,5,0.71291866,1021,0.818181818,3,0,0.205263158,0,0,49.5,2,1,0.18103674329335195,0.24012971121316132,0.29652549112983195,-0.01587612366564169,0.002122521230151862,-0.2729205425561713,-0.12149931456352416,0.25454739990736464,0.3727007478943065,0.15082563380274053,0.14596356745372221,0.13212532826689777,0.08867953773849262,-0.45151963448724064,-0.14078743353022483,0.029667338107297835,-0.03841597658395915,-0.04358512403633292,0.08930276737277354,-0.04813480061292183,0.19429504633155523,-0.032956919352085674,-0.11894604355675145,-0.194910343373607,-0.20335950753762191,-0.05740018957321194,0.05503646692319818,0.1695869546361868,0.07491565051771908,0.06204402265338751,-0.06088309427844256,-0.20058895170328186,1
org.apache.lucene.index.IndexFileNameFilter,5,1,0,3,14,4,2,1,4,0.583333333,145,0.666666667,1,0,0.5,0,0,27.4,7,2.6,0.07069864885961569,0.10269483050849432,0.19063155162247297,-0.02518847509483123,0.026896539326572818,-0.14764748483712248,-0.10327005071197805,0.1698700564397211,0.22177308980654753,0.06816120297017482,0.005134211498276129,0.16843800219139132,-0.03147012178654542,-0.0777553762554024,0.10113157264881407,-0.006784688586354946,-0.05276554103081344,0.020284454868289382,0.05825691804733991,-0.013481858024325796,-0.08226968314971574,0.016166969600176814,0.1757615626733202,0.18492624354681161,0.18032624005208123,0.01782430267666882,-0.0650772620767553,0.24235837224944287,-0.5583842052739343,-0.3648823294764084,-0.12131329927863285,0.38929727563222877,0
org.apache.lucene.index.IndexFileNames,4,1,0,5,10,4,5,0,0,1.243589744,298,0,0,0,0.444444444,0,0,67,4,1.75,0.14907772935576397,0.20424712492686156,0.3500805680486301,-0.043891716332690726,0.08981419756543219,-0.1867649974047835,-0.11790215454612253,0.14758008630954395,0.19084228428871983,-0.023714740562163602,-0.031162838013577675,0.09929892539808913,-0.02181670453833514,-0.2042034666455605,-0.18319444617824496,0.035978514340521954,-0.16082735970689233,0.1456713126031036,0.17868057409691515,-0.006298369092611431,-0.014414873686149727,0.0922759622839496,0.1313743588851584,-0.12560067050048798,-0.24217040150537966,-0.33333861428668893,0.001227258841608505,0.05111446875834013,0.20080691394163655,-0.34685956954074015,0.17614820528263175,-0.35107744801331814,0
org.apache.lucene.index.IndexModifier,26,1,0,13,58,0,0,13,22,0.344,719,1,4,0,0.184615385,0,0,26.26923077,2,1.1538,0.22172480557362026,0.13548203447089244,0.3037347547508672,-0.017203731959415006,-0.17037655098679919,-0.14146430784834707,-0.07591403332543312,0.0707419279025344,0.3467096533052555,0.185437383689968,0.24457126550134906,-0.025309162192173277,0.1332113282607127,-0.22829477744813714,0.051175872735042004,0.009661796707191635,0.13844528792735447,-0.14781409834372422,-0.2498175591883656,-0.025738970199111023,0.07022027917682393,0.013028110973251152,0.07551116400335349,-0.08854844357545558,-0.03108226772901202,0.16136181153798587,0.12085481985114098,-0.3141386792788147,0.06241764820677515,0.34508394390042835,-0.2511809998983735,0.20833533323065767,1
org.apache.lucene.index.IndexReader,76,1,4,128,131,2812,104,25,62,0.946666667,722,0.571428571,1,0,0.100833333,0,0,8.407894737,12,1.1579,0.4332858329443936,-0.12060005985497219,0.14427143211301524,-0.22215435766072994,0.2638833869982685,0.3817693333136203,0.12067799416931439,0.10955424768301071,0.010960134571515515,0.3113182210721878,-0.015468490429128836,0.033652935143378644,0.009940261132327575,-0.006898737631466253,-0.11828950177269042,0.5271074546886013,0.02817871820210336,-0.16371973854946043,0.014588468291465177,0.025431843403689362,0.07982389843541983,-0.1015569088890722,0.13438277302806545,0.05761076757175508,-0.07946516170163052,-0.011118455905407719,0.009781509577912012,-0.01204591778923841,0.048273196627115406,0.06290036499458916,-0.10656287683900495,0.06610519364703174,1
org.apache.lucene.index.IndexWriter,166,1,0,44,392,6747,16,34,88,0.886537506,8474,0.737704918,12,0,0.07003367,0,0,49.68072289,7,1.3795,0.2211672961924421,0.2658032084347092,0.25274946833823353,-0.027181757441146183,-0.026839039866964703,-0.2118162463483208,-0.11157906424110059,0.1875640967292269,0.30044258190375867,0.07200877634883052,0.040726617791670694,0.21074209589111365,0.03271876605948691,-0.2630927387354605,-0.15133334089574596,0.008831650785016033,-0.01138606693317572,-0.07451150971422782,0.045435621365770486,0.0007030023969039949,-0.1551490968392512,-0.006393916941246217,0.3747895479957521,0.2839470537155076,0.25533937269426804,0.09135999714314552,-0.03860995877881104,-0.21842184818255264,-0.12063560163144839,0.17152785776353874,-0.2593084344137617,0.029914399229678208,1
org.apache.lucene.index.IntBlockPool,3,1,0,3,7,0,2,1,3,0.142857143,125,0.142857143,1,0,0.555555556,0,0,38.33333333,3,1.6667,0.15145643255631502,0.41925000115842714,-0.3490393089070102,0.019879592181399956,-0.019903272812102486,0.17659589623805247,-0.29229863731370415,0.07742826310670078,-0.08341650072659909,0.06660613517837997,0.028783064664253673,0.06533818648112187,0.06030071518944862,-0.2590769397873304,0.01267654622919986,-0.05962600231645097,0.054727121606739974,-0.12774178599553093,0.03369198542222561,-0.06837444479910341,0.08787420983024571,-0.12393620636659328,-0.4620340921453445,-0.13308027326791527,-0.2432459877324685,-0.048166203426163505,-0.213722320878951,0.03664963123508137,-0.12368528938354643,-0.026020819274255008,0.2014426106926692,0.14363567191796534,0
org.apache.lucene.index.InvertedDocConsumer,7,1,1,7,8,21,4,4,0,1,15,0,1,0,0.342857143,0,0,1,1,0.8571,0.1852894350882757,0.4999105584728651,-0.32501435814402985,0.01723871756525921,-0.018456107868973743,-0.01987630192535046,0.2687761609064543,-0.009830468934061181,-0.09155023680672776,0.06382132193691574,0.018332760515456334,0.015772499453937886,0.06082067965644497,-0.3034925591645267,0.2465979084231679,0.1345664454524503,-0.04592081348950751,0.354542076724852,0.012179570884062433,-0.07077966742453042,0.03871663001144412,-0.024385542171432326,-0.29326045974878134,0.13879176095971513,0.09841274500905993,0.019101884611378257,-0.062349413039209,-0.21305094561380855,0.006440071233150829,0.10622852570806053,-0.1923647687798876,0.03168762935753332,0
org.apache.lucene.index.InvertedDocConsumerPerField,5,1,1,7,6,10,5,2,0,2,8,0,0,0,0.4,0,0,0.6,1,0.8,0.13367052491065046,0.43169550613855595,-0.4145901931321097,0.02860068532321895,-0.06041497933342671,0.2229390614944806,-0.023885114495631736,-0.18029919709582454,0.06019187832210164,0.04930147722686256,-0.06404341514069167,-0.06396823688059622,0.06772657718731348,-0.22906102872971337,0.24415174752185242,0.1279202287603033,0.0458754367819182,0.13703196018987412,-0.17909086487916415,-0.1993300679030502,-0.12203472940032362,0.0528293254791394,0.016844751606869934,-0.13065064614858501,-0.09186570213596028,0.06615094751009712,-0.2382934325591265,0.37051905212700514,0.0400336328754328,0.007776222333713065,0.1725085468737581,0.15274338438904048,0
org.apache.lucene.index.InvertedDocConsumerPerThread,5,1,1,9,6,10,6,4,0,2,8,0,0,0,0.466666667,0,0,0.6,1,0.8,0.16394457596436754,0.49014702354435485,-0.4192734829736819,0.026380443109525857,-0.03964839377495018,0.1073759607663808,0.13507062677991982,-0.06519522181591764,-0.06615356437647096,0.07853223318020534,-0.039907980436361484,0.023537915309716568,0.07555592394483361,-0.38179735116704006,0.32766601671654566,0.16544884901730894,-0.00757008908129765,0.32277698823627604,-0.038760869004787875,0.05203136515080422,0.011238349604658226,0.03451440766808244,-0.07456912488613925,0.05131216114095423,0.04568201813251195,0.03408013719290996,-0.2789500301228112,0.07631805509035497,-0.020819244075755382,0.03960673623205357,-0.06706342417552462,0.10266822978090455,0
org.apache.lucene.index.InvertedDocEndConsumer,6,1,1,7,7,15,4,4,0,2,9,0,0,0,0.366666667,0,0,0.5,1,0.8333,0.1565573703834932,0.3872719298681127,-0.22045111492746328,0.003821586524333909,0.01440255224916565,-0.1087491333022436,0.3748473397952951,-0.03078553009364701,-0.06575166049817441,0.04872175043937829,0.00695384323783648,-0.02945258550270721,0.030081724333754428,-0.2266517605986829,0.31744357748496094,0.18556633052578775,-0.09967030845782351,0.5489365748212335,0.018215499043974973,-0.011781951729601899,0.008725322351175298,0.07190647150882366,-0.13716217328559696,0.004835533076558476,-0.0514759653539702,-0.12136677983997049,-0.06145682945521902,-0.24134314286510936,0.03153846242355489,0.06633723895942786,-0.06606903138977711,-0.05768471075535983,0
org.apache.lucene.index.InvertedDocEndConsumerPerField,3,1,1,5,4,3,5,0,0,2,6,0,0,0,1,0,0,1,1,0.6667,0.07927237089733011,0.22804856286515446,-0.2267982816270917,0.010617213521297797,-0.008530644897711605,-0.010656715954277729,0.27971556837874956,-0.10808117305707768,-0.01243340637643285,0.05816752369462402,-0.06265331474450704,-0.024641282069550303,0.045079306658659835,-0.3033856535901882,0.43163412768324744,0.25644994718862013,-0.06901295284519242,0.5837424563371093,-0.05255547021599773,0.04248964028892653,-0.07542827741532242,0.1655808439346515,0.16773799111481408,-0.06646368184519086,-0.06325102149142803,-0.12488034604974035,0.0231650902581716,-0.04699341735242596,0.04324740009309239,-0.042755813148441506,0.043968339158200184,-0.04596535246673602,0
org.apache.lucene.index.InvertedDocEndConsumerPerThread,5,1,1,8,6,10,6,3,0,2,8,0,0,0,0.466666667,0,0,0.6,1,0.8,0.09764686444365304,0.28252082235943415,-0.23375901274827085,0.009175230537697558,-0.01553317064848499,-0.024826519677195923,0.30169046168347097,-0.0876050175172617,-0.046001424945958366,0.04751229558660003,-0.04552918707531905,-0.028289627185443235,0.03596835785131067,-0.2619083853871144,0.4050905130844234,0.2607866963508682,-0.07897209486137115,0.5796049586759784,-0.05448815596488287,0.04344944868131914,-0.06397107859566306,0.15747423383945208,0.17947483697724734,-0.026313260595654104,-0.006155556225770338,-0.0812805892610772,-0.1690539913316329,-0.02608232081179213,0.02791902715645893,0.018283564677731765,-0.028283059483852065,-0.0218789204894259,0
org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy,3,1,0,4,7,3,2,2,3,2,28,0,0,0,0.833333333,0,0,8.333333333,2,1,0.10665560256293505,0.12528524259239857,0.22520785087521386,-0.03566565237010034,0.04671376420671779,-0.1629058238534499,-0.1026145745430291,0.22348256201778632,0.3470321110820223,0.1795587569418648,0.027821988415668773,0.24144268575849742,0.05630493747464078,-0.4278544113133827,-0.043244416335276106,-0.013869117293283039,0.005167076844141232,-0.12536263758804858,0.08687325276124172,-0.017888699063281034,0.10459196120707906,-0.06715021906724697,0.0102954605178481,-0.12791280217996873,-0.1190973149004697,0.18411326591805782,0.11046381180855844,0.23893988059016258,-0.08870781964845427,0.40199545320608643,-0.2308470128583706,-0.18986211983868076,0
org.apache.lucene.index.LogByteSizeMergePolicy,6,3,0,3,8,3,1,2,5,1.2,54,0,0,0.833333333,0.5,1,2,7.666666667,1,0.8333,0.1164488243796444,0.1654372641644518,0.26329566141239286,-0.02376945121641878,0.05988785483790317,-0.2322879675309061,-0.13995274894671494,0.22893011803801094,0.3566795871426861,0.08804039864261068,0.03764595234203311,0.2263494927601869,0.04139381351242006,-0.4401492783682425,-0.2070707500172967,-0.06566821378401175,-0.13874705656146602,0.01853960307089731,0.14749016358169012,-0.019857171979026034,0.07846105714037929,0.00212472658214612,0.01182813777892742,-0.07854609213462968,-0.11135472702288395,-0.0850291930440987,0.04632021334910673,0.21694050197314674,0.2918453262073325,0.012971414323470654,0.3422869980334502,0.06188119791105753,1
org.apache.lucene.index.LogDocMergePolicy,4,3,0,3,5,0,1,2,3,1.333333333,27,0,0,0.892857143,0.5,1,2,5.5,1,0.75,0.1164488243796444,0.1654372641644518,0.26329566141239286,-0.02376945121641878,0.05988785483790317,-0.2322879675309061,-0.13995274894671494,0.22893011803801094,0.3566795871426861,0.08804039864261068,0.03764595234203311,0.2263494927601869,0.04139381351242006,-0.4401492783682425,-0.2070707500172967,-0.06566821378401175,-0.13874705656146602,0.01853960307089731,0.14749016358169012,-0.019857171979026034,0.07846105714037929,0.00212472658214612,0.01182813777892742,-0.07854609213462968,-0.11135472702288395,-0.0850291930440987,0.04632021334910673,0.21694050197314674,0.2918453262073325,0.012971414323470654,0.3422869980334502,0.06188119791105753,1
org.apache.lucene.index.LogMergePolicy,21,2,2,10,47,108,3,8,15,0.920833333,817,0.333333333,1,0.24,0.26875,0,0,37.33333333,2,1,0.15901911559166296,0.2057439357551093,0.3417836136156486,-0.005529828929415864,-0.01311283811865335,-0.3020986104305603,-0.16487932681926265,0.24524486871306428,0.38902607356458896,0.09186833531616363,0.1619964318388836,0.10466579380222192,0.0905368970071227,-0.46239026660189037,-0.2656278788128871,0.02475192704619236,-0.09870207135211218,0.025969187319597617,0.0757146718712112,-0.029160351048891975,0.14868528195536657,0.029501789985362823,0.044438862223306536,-0.10125543118082872,-0.10117778659356101,-0.12296316354437525,0.110850308072237,0.1168344147336709,0.16814542699392643,-0.08886977046229934,0.05111484617231321,0.06584476779382001,1
org.apache.lucene.index.MergeDocIDRemapper,4,1,0,5,12,2,2,3,2,0.708333333,354,0,0,0,0.428571429,0,0,85.5,10,2.75,0.12906071948232578,0.2181229059131294,0.15540339369000777,-0.014571894985488006,0.04549924942014893,-0.21145555360028973,-0.06005238018622969,0.19011404567424303,0.2406234550915041,0.0707625120365159,0.046872243944301756,0.1629200709914468,0.056212160583738194,-0.4452193133436371,-0.237582924255507,-0.026956150133279462,-0.1610223269685155,0.04721394789032834,0.21963949716096104,-0.06279510500836537,0.07108681295691971,-0.03097343864618636,-0.025920431532391597,0.04782819590945233,-0.04398390159704739,-0.3066024148216089,-0.09274168229545907,0.11115270305144086,0.07706846577480361,-0.4226060038060172,0.28681799200581637,-0.04075482586173899,1
org.apache.lucene.index.MergePolicy,7,1,1,6,9,21,2,5,1,2,15,0,0,0,0.428571429,0,0,1.142857143,1,0.8571,0.1919032363570291,0.26093904642016,0.3182521535615329,0.0030763991152843607,0.04054185291547186,-0.2757261374087252,-0.1195010693403329,0.22300781219175164,0.33594235701306735,0.06307694299339114,0.06551166077973512,0.16039599877152985,0.07615319716859616,-0.48669620162942895,-0.279947897874699,-0.012521490116234352,-0.08208011682054954,0.0358534191331607,0.10136664395132237,-0.020926710048233797,0.056719577565968377,0.023106467819961105,-0.019205659919998026,-0.08546809905684359,-0.15544454974576305,-0.19721996717233473,0.0024026152464140466,-0.1415202791043517,0.23766329685281118,-0.05193169565393605,0.1055589183649651,0.021851051449969117,1
org.apache.lucene.index.MergeScheduler,3,1,2,5,4,3,4,2,1,2,6,0,0,0,0.666666667,0,0,1,1,0.6667,0.11533345182302229,0.1028373731078645,0.2038219605731952,0.03659850547042823,0.0038451720765800977,-0.13850232281595126,-0.08924213035046424,0.11169284739638785,0.26336713126289724,0.06352497247417047,0.04659458362441356,0.1209150342585555,0.0836385391427158,-0.3411282788609565,-0.13516182758941023,-0.002167218623447444,0.06718675390768522,-0.07720659420748106,-0.12020256168418801,0.05551133327868513,0.0009291463580967819,0.015916724623973692,0.04726217076987393,-0.046505689970095666,0.016621208040502534,0.1175273084629549,0.02213595297287576,-0.2655388439995014,0.4226763760288939,0.5736087313162019,0.10795275824902334,0.15714490674990753,0
org.apache.lucene.index.MultiLevelSkipListReader,10,1,1,4,22,0,1,3,1,0.611111111,481,1,1,0,0.5,0,0,45.7,2,1,0.07067559659565874,0.1212535106387884,0.19890187930676673,-0.052869071885890496,0.01386381701555029,-0.10223300553534938,-0.10915830926035684,0.07360724390836518,0.01566201391409688,-0.06581229867380803,0.08460136869464796,-0.09187546449948285,-0.11018116413257593,0.4467601228706756,0.11882354021982533,0.05142235777860467,-0.27007325815102506,0.29346192843137375,-0.030641457567767538,-0.01559923151370993,0.060270688680433525,0.0261748968195387,-0.4213394274000099,-0.06336222228008809,0.05321695126283749,0.16341092797747048,-0.12007170193184075,0.4154208138711721,-0.04749175538844486,-0.09298486059479141,0.255260822870253,0.15035826040554656,0
org.apache.lucene.index.MultiLevelSkipListWriter,6,1,1,3,16,0,1,2,0,0.466666667,178,1,1,0,0.611111111,0,0,28.16666667,3,1.3333,0.06919448552953869,0.17270502308470456,0.05676177366748155,-0.022268300969656273,0.00964359080640327,-0.0911301386644274,-0.10004105458103857,0.13785535995035506,0.01719448786475536,-0.05034627091219964,0.08687326390095601,-0.020909276840248736,-0.11316787586813597,0.42831359705828365,-0.10006896737835051,-0.04091755642398885,-0.07176957115177414,0.07842035954759771,0.06537770087784087,-0.05948976683669672,0.0481273028144495,0.16320252611656128,0.1116284596607023,-0.27701494324540965,-0.41018806006266206,-0.55981669602221,-0.14881698402123195,-0.14381882974677893,0.013159133583261226,-0.059737575729741234,0.0067586272778686765,0.19991262270093582,1
org.apache.lucene.index.MultiReader,33,2,0,16,69,0,0,16,24,0.7109375,801,1,1,0.701923077,0.170798898,1,9,23.03030303,4,1.1212,0.27434179707677014,0.09575529253788627,0.41450770119018177,-0.07360698394261887,-0.238059031514121,0.04071002847496602,-0.0009983705542416913,-0.2479971768737656,-0.15490882938644596,0.04711683461403544,0.1994155075458964,-0.44758136532277026,0.188735418419711,-0.21457382477827786,0.07377027314052755,-0.03849223143396231,0.18066306808847474,-0.16046480085324696,-0.19283975988230176,-0.0910306354974339,0.22745734135078066,0.01702611749289582,0.2295589796149952,0.05360722615173631,0.09111175356445314,0.020071065756304126,-0.018583325100998735,0.03607387338514287,-0.012422898957779802,-0.14946197116398585,0.1375939805726547,0.019105160525755758,1
org.apache.lucene.index.MultiSegmentReader,37,3,1,22,95,0,4,20,21,0.71031746,1118,1,1,0.730769231,0.126689189,2,11,29.02702703,6,1.2973,0.29867579222517693,0.15983151098103368,0.5151280410960437,-0.08950544949332782,-0.14385440286590317,-0.013737614030457816,-0.04204695751064933,-0.1558270919106018,-0.05441844495113512,0.04697717758698319,0.165040079026375,-0.32818856579428435,0.1483353838619768,-0.32374380570122807,0.03898544205095532,0.031502888438095566,0.08695204124895024,-0.16606007053064517,-0.0944681911030547,-0.1045682501420217,0.24602615450017856,-0.0027264113436325063,0.25227207747147,-0.0026965319448977797,0.03750710755638796,-0.02659987639204995,0.008678220794023972,0.13893913230315336,0.028641183461748536,-0.2845781910832051,0.11060386185214716,-0.028171427070931922,1
org.apache.lucene.index.MultipleTermPositions,13,1,0,8,36,58,1,7,13,0.791666667,191,1,2,0,0.201923077,0,0,13.38461538,1,0.9231,0.29748678487133506,-0.06824839170328434,0.18762761665373437,-0.18261932922690355,-0.2537456857060095,0.1572159351412523,0.03260285827052524,-0.19101617302529716,-0.1680355954217252,0.12436883567535681,0.31929279126219096,-0.25984205768631846,-0.0018035018511289899,-0.11070174555028044,0.2704208883177611,-0.3172600607131027,-0.15892762600551735,-0.1784011247570847,0.12634954173887933,-0.12291084933853641,0.14606327129236976,0.18797528395996352,0.13745142823729753,0.1236149758562257,0.0030652382616632866,-0.11174748457446061,0.007479298542211395,-0.01696678050113962,-0.22262901400654955,0.08453874498892675,0.1880228107827147,-0.16889155210758394,0
org.apache.lucene.index.NormsWriter,9,2,0,13,46,32,2,12,3,0.90625,409,0.5,1,0.416666667,0.25,0,0,44,1,0.7778,0.18766375844486655,0.3620531373346693,-0.10050939852620239,-0.023767940219084453,-0.01922215913053968,-0.17204540429312776,0.2259462523896924,-0.006522715236321253,-0.0477950217676657,0.003338181087942181,-0.036269345234753225,-0.02551782536431481,-0.01980373029179625,-0.10192351659478809,0.25303925420294227,0.2164154609313176,-0.10575410388058497,0.49303917972582323,0.016728245942023365,-0.04599399669737669,0.05225414237914199,0.11337550568075376,-0.07204211932876851,-0.22047851779715824,-0.2926683192132206,-0.2236243658325433,0.004721318270786351,-0.31151114721062306,-0.06137556497504207,0.038941413702380544,-0.1767189016729676,-0.1441281981891637,0
