name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.lucene.index.IndexReader,76,1,4,128,131,2812,104,25,62,0.946666667,722,0.571428571,1,0,0.100833333,0,0,8.407894737,12,1.1579,179,687,31862,2.156173468,1,0.558659196,63.97205734,23.30909157,15587.5,0.978438258,6748.380371,21.18002892,0.240487062,0.073582831,155,25,180,0.433285833,-0.12060006,0.144271432,-0.222154358,0.263883387,0.381769333,0.120677994,0.109554248,0.010960135,0.311318221,-0.01546849,0.033652935,0.009940261,-0.006898738,-0.118289502,0.527107455,0.028178718,-0.163719739,0.014588468,0.025431843,0.079823898,-0.101556909,0.134382773,0.057610768,-0.079465162,-0.011118456,0.00978151,-0.012045918,0.048273197,0.062900365,-0.106562877,0.066105194,1
org.apache.lucene.index.IndexWriter,166,1,0,44,392,6747,16,34,88,0.886537506,8474,0.737704918,12,0,0.07003367,0,0,49.68072289,7,1.3795,61,208,3660,5.683060169,2,3.278688431,54.79042053,36.59999847,1726,0.943169415,1179.31665,32.22176743,0.311023622,0.027240029,33,34,67,0.221167296,0.265803208,0.252749468,-0.027181757,-0.02683904,-0.211816246,-0.111579064,0.187564097,0.300442582,0.072008776,0.040726618,0.210742096,0.032718766,-0.263092739,-0.151333341,0.008831651,-0.011386067,-0.07451151,0.045435621,0.000703002,-0.155149097,-0.006393917,0.374789548,0.283947054,0.255339373,0.091359997,-0.038609959,-0.218421848,-0.120635602,0.171527858,-0.259308434,0.029914399,1
org.apache.lucene.index.IntBlockPool,3,1,0,3,7,0,2,1,3,0.142857143,125,0.142857143,1,0,0.555555556,0,0,38.33333333,3,1.6667,3,3,6,50,1,33.33333206,7.185628891,72,1.5,0.5,0.5,8.333333015,0.258592471,6.38E-05,2,1,3,0.151456433,0.419250001,-0.349039309,0.019879592,-0.019903273,0.176595896,-0.292298637,0.077428263,-0.083416501,0.066606135,0.028783065,0.065338186,0.060300715,-0.25907694,0.012676546,-0.059626002,0.054727122,-0.127741786,0.033691985,-0.068374445,0.08787421,-0.123936206,-0.462034092,-0.133080273,-0.243245988,-0.048166203,-0.213722321,0.036649631,-0.123685289,-0.026020819,0.201442611,0.143635672,0
org.apache.lucene.index.InvertedDocConsumer,7,1,1,7,8,21,4,4,0,1,15,0,1,0,0.342857143,0,0,1,1,0.8571,7,16,42,38.09523773,1,14.28571415,8.38323307,53.84615326,13,0.619047642,3.333333254,7.936507702,0.21394719,0.000321322,4,4,8,0.185289435,0.499910558,-0.325014358,0.017238718,-0.018456108,-0.019876302,0.268776161,-0.009830469,-0.091550237,0.063821322,0.018332761,0.015772499,0.06082068,-0.303492559,0.246597908,0.134566445,-0.045920813,0.354542077,0.012179571,-0.070779667,0.03871663,-0.024385542,-0.29326046,0.138791761,0.098412745,0.019101885,-0.062349413,-0.213050946,0.006440071,0.106228526,-0.192364769,0.031687629,0
org.apache.lucene.index.InvertedDocConsumerPerField,5,1,1,7,6,10,5,2,0,2,8,0,0,0,0.4,0,0,0.6,1,0.8,7,13,42,30.95238113,1,14.28571415,16.3672657,72.24669647,14.5,0.690476179,2.666666746,6.349206448,0.625,5.11E-06,5,2,7,0.133670525,0.431695506,-0.414590193,0.028600685,-0.060414979,0.222939061,-0.023885114,-0.180299197,0.060191878,0.049301477,-0.064043415,-0.063968237,0.067726577,-0.229061029,0.244151748,0.127920229,0.045875437,0.13703196,-0.179090865,-0.199330068,-0.122034729,0.052829325,0.016844752,-0.130650646,-0.091865702,0.066150948,-0.238293433,0.370519052,0.040033633,0.007776222,0.172508547,0.152743384,0
org.apache.lucene.index.InvertedDocConsumerPerThread,5,1,1,9,6,10,6,4,0,2,8,0,0,0,0.466666667,0,0,0.6,1,0.8,9,22,72,30.55555534,1,11.11111069,6.487025738,42.76315689,25,0.694444418,5.666666508,7.870370388,0.211796247,6.36E-06,6,4,10,0.163944576,0.490147024,-0.419273483,0.026380443,-0.039648394,0.107375961,0.135070627,-0.065195222,-0.066153564,0.078532233,-0.03990798,0.023537915,0.075555924,-0.381797351,0.327666017,0.165448849,-0.007570089,0.322776988,-0.038760869,0.052031365,0.01123835,0.034514408,-0.074569125,0.051312161,0.045682018,0.034080137,-0.27895003,0.076318055,-0.020819244,0.039606736,-0.067063424,0.10266823,0
org.apache.lucene.index.InvertedDocEndConsumer,6,1,1,7,7,15,4,4,0,2,9,0,0,0,0.366666667,0,0,0.5,1,0.8333,7,15,42,35.7142868,1,14.28571415,7.984032154,51.94805145,13.5,0.642857134,3.333333254,7.936507702,0.21394719,0.000321821,4,4,8,0.15655737,0.38727193,-0.220451115,0.003821587,0.014402552,-0.108749133,0.37484734,-0.03078553,-0.06575166,0.04872175,0.006953843,-0.029452586,0.030081724,-0.226651761,0.317443577,0.185566331,-0.099670308,0.548936575,0.018215499,-0.011781952,0.008725322,0.071906472,-0.137162173,0.004835533,-0.051475965,-0.12136678,-0.061456829,-0.241343143,0.031538462,0.066337239,-0.066069031,-0.057684711,0
org.apache.lucene.index.InvertedDocEndConsumerPerField,3,1,1,5,4,3,5,0,0,2,6,0,0,0,1,0,0,1,1,0.6667,5,9,20,45,1,20,3.093812466,51.66666794,5.5,0.550000012,0,0,0,0,5,0,5,0.079272371,0.228048563,-0.226798282,0.010617214,-0.008530645,-0.010656716,0.279715568,-0.108081173,-0.012433406,0.058167524,-0.062653315,-0.024641282,0.045079307,-0.303385654,0.431634128,0.256449947,-0.069012953,0.583742456,-0.05255547,0.04248964,-0.075428277,0.165580844,0.167737991,-0.066463682,-0.063251021,-0.124880346,0.02316509,-0.046993417,0.0432474,-0.042755813,0.043968339,-0.045965352,0
org.apache.lucene.index.InvertedDocEndConsumerPerThread,5,1,1,8,6,10,6,3,0,2,8,0,0,0,0.466666667,0,0,0.6,1,0.8,8,21,56,37.5,1,12.5,5.089820385,43.96551895,17.5,0.625,3.5,6.25,0.211512718,4.58E-06,6,3,9,0.097646864,0.282520822,-0.233759013,0.009175231,-0.015533171,-0.02482652,0.301690462,-0.087605018,-0.046001425,0.047512296,-0.045529187,-0.028289627,0.035968358,-0.261908385,0.405090513,0.260786696,-0.078972095,0.579604959,-0.054488156,0.043449449,-0.063971079,0.157474234,0.179474837,-0.026313261,-0.006155556,-0.081280589,-0.169053991,-0.026082321,0.027919027,0.018283565,-0.028283059,-0.02187892,0
org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy,3,1,0,4,7,3,2,2,3,2,28,0,0,0,0.833333333,0,0,8.333333333,2,1,4,4,12,33.33333206,1,25,7.185628891,73.46939087,4,0.666666687,1,8.333333015,0.342105263,3.34E-05,2,2,4,0.106655603,0.125285243,0.225207851,-0.035665652,0.046713764,-0.162905824,-0.102614575,0.223482562,0.347032111,0.179558757,0.027821988,0.241442686,0.056304937,-0.427854411,-0.043244416,-0.013869117,0.005167077,-0.125362638,0.086873253,-0.017888699,0.104591961,-0.067150219,0.010295461,-0.127912802,-0.119097315,0.184113266,0.110463812,0.238939881,-0.08870782,0.401995453,-0.230847013,-0.18986212,0
org.apache.lucene.index.LogByteSizeMergePolicy,6,3,0,3,8,3,1,2,5,1.2,54,0,0,0.833333333,0.5,1,2,7.666666667,1,0.8333,3,4,6,66.66666412,1,33.33333206,7.085828304,75.53191376,1,0.333333343,0,0,0.195182211,0,1,2,3,0.116448824,0.165437264,0.263295661,-0.023769451,0.059887855,-0.232287968,-0.139952749,0.228930118,0.356679587,0.088040399,0.037645952,0.226349493,0.041393814,-0.440149278,-0.20707075,-0.065668214,-0.138747057,0.018539603,0.147490164,-0.019857172,0.078461057,0.002124727,0.011828138,-0.078546092,-0.111354727,-0.085029193,0.046320213,0.216940502,0.291845326,0.012971414,0.342286998,0.061881198,1
org.apache.lucene.index.LogDocMergePolicy,4,3,0,3,5,0,1,2,3,1.333333333,27,0,0,0.892857143,0.5,1,2,5.5,1,0.75,3,4,6,66.66666412,1,33.33333206,7.085828304,75.53191376,1,0.333333343,0,0,0.195182211,0,1,2,3,0.116448824,0.165437264,0.263295661,-0.023769451,0.059887855,-0.232287968,-0.139952749,0.228930118,0.356679587,0.088040399,0.037645952,0.226349493,0.041393814,-0.440149278,-0.20707075,-0.065668214,-0.138747057,0.018539603,0.147490164,-0.019857172,0.078461057,0.002124727,0.011828138,-0.078546092,-0.111354727,-0.085029193,0.046320213,0.216940502,0.291845326,0.012971414,0.342286998,0.061881198,1
org.apache.lucene.index.LogMergePolicy,21,2,2,10,47,108,3,8,15,0.920833333,817,0.333333333,1,0.24,0.26875,0,0,37.33333333,2,1,10,25,90,27.77777863,1,10,11.97604752,46.15384674,32.5,0.722222209,15,16.66666603,0.240670221,0.000608839,3,8,11,0.159019116,0.205743936,0.341783614,-0.005529829,-0.013112838,-0.30209861,-0.164879327,0.245244869,0.389026074,0.091868335,0.161996432,0.104665794,0.090536897,-0.462390267,-0.265627879,0.024751927,-0.098702071,0.025969187,0.075714672,-0.029160351,0.148685282,0.02950179,0.044438862,-0.101255431,-0.101177787,-0.122963164,0.110850308,0.116834415,0.168145427,-0.08886977,0.051114846,0.065844768,1
org.apache.lucene.index.MergeDocIDRemapper,4,1,0,5,12,2,2,3,2,0.708333333,354,0,0,0,0.428571429,0,0,85.5,10,2.75,5,9,20,45,1,20,8.183632851,65.07936859,5.5,0.550000012,0.333333343,1.666666627,0.431372549,6.65E-07,2,3,5,0.129060719,0.218122906,0.155403394,-0.014571895,0.045499249,-0.211455554,-0.06005238,0.190114046,0.240623455,0.070762512,0.046872244,0.162920071,0.056212161,-0.445219313,-0.237582924,-0.02695615,-0.161022327,0.047213948,0.219639497,-0.062795105,0.071086813,-0.030973439,-0.025920432,0.047828196,-0.043983902,-0.306602415,-0.092741682,0.111152703,0.077068466,-0.422606004,0.286817992,-0.040754826,1
org.apache.lucene.index.MergePolicy,7,1,1,6,9,21,2,5,1,2,15,0,0,0,0.428571429,0,0,1.142857143,1,0.8571,7,13,42,30.95238113,1,14.28571415,9.880239487,56.25,14.5,0.690476179,2,4.761904716,0.239939256,5.90E-06,3,5,8,0.191903236,0.260939046,0.318252154,0.003076399,0.040541853,-0.275726137,-0.119501069,0.223007812,0.335942357,0.063076943,0.065511661,0.160395999,0.076153197,-0.486696202,-0.279947898,-0.01252149,-0.082080117,0.035853419,0.101366644,-0.02092671,0.056719578,0.023106468,-0.01920566,-0.085468099,-0.15544455,-0.197219967,0.002402615,-0.141520279,0.237663297,-0.051931696,0.105558918,0.021851051,1
org.apache.lucene.index.MergeScheduler,3,1,2,5,4,3,4,2,1,2,6,0,0,0,0.666666667,0,0,1,1,0.6667,6,10,30,33.33333206,1,16.66666603,8.682634354,65.41353607,10,0.666666687,0.5,1.666666627,0.237593985,4.75E-07,5,2,7,0.115333452,0.102837373,0.203821961,0.036598505,0.003845172,-0.138502323,-0.08924213,0.111692847,0.263367131,0.063524972,0.046594584,0.120915034,0.083638539,-0.341128279,-0.135161828,-0.002167219,0.067186754,-0.077206594,-0.120202562,0.055511333,0.000929146,0.015916725,0.047262171,-0.04650569,0.016621208,0.117527308,0.022135953,-0.265538844,0.422676376,0.573608731,0.107952758,0.157144907,0
org.apache.lucene.index.MultiLevelSkipListReader,10,1,1,4,22,0,1,3,1,0.611111111,481,1,1,0,0.5,0,0,45.7,2,1,4,3,12,25,1,25,4.091816425,83.67346954,4.5,0.75,2,16.66666603,1,0.000433698,1,3,4,0.070675597,0.121253511,0.198901879,-0.052869072,0.013863817,-0.102233006,-0.109158309,0.073607244,0.015662014,-0.065812299,0.084601369,-0.091875464,-0.110181164,0.446760123,0.11882354,0.051422358,-0.270073258,0.293461928,-0.030641458,-0.015599232,0.060270689,0.026174897,-0.421339427,-0.063362222,0.053216951,0.163410928,-0.120071702,0.415420814,-0.047491755,-0.092984861,0.255260823,0.15035826,0
org.apache.lucene.index.MultiLevelSkipListWriter,6,1,1,3,16,0,1,2,0,0.466666667,178,1,1,0,0.611111111,0,0,28.16666667,3,1.3333,3,2,6,33.33333206,1,33.33333206,3.293413162,75,2,0.666666687,1,16.66666603,0.227941176,2.79E-05,1,2,3,0.069194486,0.172705023,0.056761774,-0.022268301,0.009643591,-0.091130139,-0.100041055,0.13785536,0.017194488,-0.050346271,0.086873264,-0.020909277,-0.113167876,0.428313597,-0.100068967,-0.040917556,-0.071769571,0.07842036,0.065377701,-0.059489767,0.048127303,0.163202526,0.11162846,-0.277014943,-0.41018806,-0.559816696,-0.148816984,-0.14381883,0.013159134,-0.059737576,0.006758627,0.199912623,1
org.apache.lucene.index.MultiReader,33,2,0,16,69,0,0,16,24,0.7109375,801,1,1,0.701923077,0.170798898,1,9,23.03030303,4,1.1212,16,51,240,21.25,1,6.25,32.03592682,45.21126938,94.5,0.787500024,0,0,0.21771978,0,0,16,16,0.274341797,0.095755293,0.414507701,-0.073606984,-0.238059032,0.040710028,-0.000998371,-0.247997177,-0.154908829,0.047116835,0.199415508,-0.447581365,0.188735418,-0.214573825,0.073770273,-0.038492231,0.180663068,-0.160464801,-0.19283976,-0.091030635,0.227457341,0.017026117,0.22955898,0.053607226,0.091111754,0.020071066,-0.018583325,0.036073873,-0.012422899,-0.149461971,0.137593981,0.019105161,1
org.apache.lucene.index.MultiSegmentReader,37,3,1,22,95,0,4,20,21,0.71031746,1118,1,1,0.730769231,0.126689189,2,11,29.02702703,6,1.2973,22,78,462,16.88311768,1,4.545454502,35.02994156,40.39125443,192,0.83116883,35,7.575757504,0.248818898,0.001497306,4,20,24,0.298675792,0.159831511,0.515128041,-0.089505449,-0.143854403,-0.013737614,-0.042046958,-0.155827092,-0.054418445,0.046977178,0.165040079,-0.328188566,0.148335384,-0.323743806,0.038985442,0.031502888,0.086952041,-0.166060071,-0.094468191,-0.10456825,0.246026155,-0.002726411,0.252272077,-0.002696532,0.037507108,-0.026599876,0.008678221,0.138939132,0.028641183,-0.284578191,0.110603862,-0.028171427,1
org.apache.lucene.index.MultipleTermPositions,13,1,0,8,36,58,1,7,13,0.791666667,191,1,2,0,0.201923077,0,0,13.38461538,1,0.9231,8,9,56,16.0714283,2,25,25.4491024,58.8914566,23.5,0.839285731,3.5,6.25,0.196681008,8.79E-05,1,7,8,0.297486785,-0.068248392,0.187627617,-0.182619329,-0.253745686,0.157215935,0.032602858,-0.191016173,-0.168035595,0.124368836,0.319292791,-0.259842058,-0.001803502,-0.110701746,0.270420888,-0.317260061,-0.158927626,-0.178401125,0.126349542,-0.122910849,0.146063271,0.187975284,0.137451428,0.123614976,0.003065238,-0.111747485,0.007479299,-0.016966781,-0.222629014,0.084538745,0.188022811,-0.168891552,0
org.apache.lucene.index.NormsWriter,9,2,0,13,46,32,2,12,3,0.90625,409,0.5,1,0.416666667,0.25,0,0,44,1,0.7778,13,30,156,19.23077011,1,7.692307472,20.45908165,54.23280334,63,0.807692289,28.83333397,18.48290634,0.246875,0.001343683,2,12,14,0.187663758,0.362053137,-0.100509399,-0.02376794,-0.019222159,-0.172045404,0.225946252,-0.006522715,-0.047795022,0.003338181,-0.036269345,-0.025517825,-0.01980373,-0.101923517,0.253039254,0.216415461,-0.105754104,0.49303918,0.016728246,-0.045993997,0.052254142,0.113375506,-0.072042119,-0.220478518,-0.292668319,-0.223624366,0.004721318,-0.311511147,-0.061375565,0.038941414,-0.176718902,-0.144128198,0
org.apache.lucene.index.NormsWriterPerField,7,2,0,9,20,5,2,8,3,0.796296296,191,0,4,0.285714286,0.277777778,0,0,25,8,1.7143,9,13,72,18.05555534,2,22.22222137,11.27744484,65.31791687,29.5,0.819444418,5.333333492,7.407407284,0.222692037,4.20E-05,2,8,10,0.160366609,0.332018679,-0.290631742,-0.006895868,-0.052977281,-0.103012989,0.274464227,-0.097170935,-0.032794057,0.046904617,-0.105593218,0.010001304,0.017318649,-0.296627322,0.361852906,0.266738742,-0.099775708,0.489923454,0.003319924,-0.009189035,0.014000021,0.076693276,0.072334157,-0.082549486,-0.10170004,-0.129398551,-0.254857905,-0.067990636,-0.058882133,0.057350439,0.064428265,-0.025903486,0
org.apache.lucene.index.NormsWriterPerThread,6,2,0,8,8,15,2,8,1,1,30,0,2,0.444444444,0.333333333,0,0,3.666666667,1,0.8333,8,20,56,35.7142868,1,12.5,5.289421082,42.74193573,18,0.642857134,2.916666746,5.208333492,0.226848528,1.61E-05,2,8,10,0.123050106,0.31578405,-0.251736133,0.00702179,0.007932195,-0.042879186,0.297961024,-0.076657711,-0.027625935,0.065794992,-0.037791751,-0.025827631,0.042368181,-0.304071471,0.399217748,0.222344389,-0.083697063,0.56268707,-0.018266717,0.065156866,-0.040293171,0.141014645,0.098810383,-0.070684329,-0.113830367,-0.145097708,-0.083768079,-0.06441199,0.035197043,-0.019036632,0.026912816,-0.054171039,0
org.apache.lucene.index.ParallelArrayTermVectorMapper,4,2,0,6,7,0,1,5,3,0.458333333,123,1,1,0.625,0.458333333,0,0,27.75,5,2.75,6,8,30,26.66666603,1,16.66666603,3.792415142,49.35065079,11,0.733333349,1,3.333333254,0.857142857,0.000432701,1,5,6,0.05091904,0.056142313,0.152151549,-0.027827439,0.002550535,-0.001519179,-0.021565957,-0.091144531,-0.070513426,-0.062286091,-0.063145745,-0.275229985,0.028745893,0.031794453,-0.060589637,0.036723504,0.720198254,0.238420876,0.317627149,-0.197929986,0.281909259,-0.055392732,0.051490517,0.105043064,0.146354435,0.011598629,-0.010513227,0.106565754,0.132536793,0.027277089,0.023577203,0.048942311,0
org.apache.lucene.index.ParallelReader,35,2,0,16,103,317,3,16,28,0.81372549,865,0.888888889,0,0.688679245,0.152380952,1,10,23.45714286,3,1.0571,16,28,240,11.66666698,1,6.25,32.43513107,47.30713272,106,0.883333325,21.75,9.0625,0.199376947,4.35E-05,3,16,19,0.220871773,0.082416799,0.264662007,-0.044969477,-0.270972388,0.025562907,0.031733373,-0.219745282,-0.105448922,0.065723092,0.260617382,-0.449490555,0.188688859,-0.127828358,0.040632835,-0.039934967,0.209850705,-0.193293927,-0.269325553,-0.114661259,0.257130782,0.065813917,0.332195369,-0.004399852,0.058988502,0.036610147,-0.158413814,0.024631617,0.128307503,-0.061961394,0.098120755,0.005775933,1
org.apache.lucene.index.Payload,14,1,0,4,22,0,3,1,14,0.230769231,227,1,0,0,0.428571429,1,1,15,6,1.5,10,14,90,15.55555534,1,10,16.96606827,62.27106094,38,0.844444454,4,4.444444656,1,7.70E-05,9,1,10,0.059708143,0.181883887,-0.181184247,-0.003223,-0.038001228,0.163241545,-0.08261925,-0.297055479,0.396927274,0.005370102,-0.086812529,-0.128269403,0.000685591,0.060034221,-0.044156385,0.021027643,-0.034424295,-0.119355236,-0.046350798,-0.424793749,-0.180121757,-0.105123426,-0.098289999,-0.007916724,-0.041967901,-0.036160822,0.560274514,0.19562365,-0.054812207,0.020988517,0.060713763,0.078523093,0
org.apache.lucene.index.PositionBasedTermVectorMapper,6,2,0,3,15,11,0,3,6,0.85,110,1,0,0.555555556,0.388888889,0,0,16.66666667,4,1.5,3,2,6,33.33333206,1,33.33333206,2.694610834,69.2307663,2,0.666666687,0,0,1,0,0,3,3,0.03770248,0.03433863,0.119268097,-0.025462545,-0.02163829,0.00344013,-0.016676972,-0.084788072,-0.073349678,-0.033017539,-0.008929487,-0.287128476,0.05460337,-0.008176463,-0.047564955,0.043973944,0.722374861,0.178392287,0.284077699,-0.206846073,0.365257722,-0.058023449,0.070761937,0.052735728,0.118787048,-0.039905071,0.040788285,0.140711168,0.132993271,-0.020502399,0.010651438,0.035378005,0
org.apache.lucene.index.RawPostingList,1,1,2,12,2,0,12,0,0,2,8,0,0,0,1,0,0,3,0,0,12,34,132,25.75757599,1,8.333333015,4.990019798,29.41176414,49,0.74242425,0,0,0,0,12,0,12,0.134130369,0.446082728,-0.365560435,0.015312481,-0.051836412,0.315229361,-0.589706974,0.087642667,-0.139508428,-0.007719162,-0.004021121,0.039264744,0.005275145,-0.001258747,-0.079402539,-0.070018907,0.067448393,-0.182906207,0.027016969,0.079275658,-0.013702535,-0.04666635,0.07718431,0.116813267,0.120269992,0.08223358,0.22668366,-0.083392803,-0.100117779,0.019199262,-0.043092654,-0.023201636,0
org.apache.lucene.index.ReadOnlyMultiSegmentReader,3,4,0,6,6,3,3,5,0,2,22,0,0,0.992366412,0.571428571,1,2,6.333333333,1,0.3333,6,13,30,43.33333206,1,16.66666603,10.47904205,58.33333206,8.5,0.566666663,1,3.333333254,0.209549072,7.65E-05,3,5,8,0.199753353,0.223223535,0.47251807,-0.06799579,0.096300063,-0.140631803,-0.108113126,0.078927935,0.140601715,0.011123353,-0.084047011,0.054385515,0.015715241,-0.275908463,-0.023139287,-0.016739625,-0.071735246,0.024922441,0.08499235,-0.010663142,0.029294892,-0.034679686,-0.113770639,-0.123882212,-0.18322728,0.097845571,0.074342959,0.354853838,-0.357022996,-0.374575991,-0.115075792,-0.170987214,1
org.apache.lucene.index.ReadOnlySegmentReader,4,4,0,3,7,6,2,2,1,2,26,0,0,0.98125,0.5,2,3,5.5,3,1.25,3,3,6,50,1,33.33333206,3.992016077,75.47169495,1.5,0.5,0.5,8.333333015,0.205194805,4.99E-07,2,2,4,0.14237208,0.176181489,0.36508706,-0.064049788,0.083270712,-0.092221813,-0.085244578,0.005086311,0.007989067,-0.082233472,-0.074463775,-0.041880806,-0.032000769,-0.02672807,-0.055678855,0.040369737,-0.206940821,0.152567057,0.051083724,0.047081079,-0.141090862,-0.034761001,0.062346141,0.211778159,0.266383394,0.347639246,-0.087401959,0.466846434,-0.365971016,-0.257894304,0.083005534,-0.049631012,0
org.apache.lucene.index.ReusableStringReader,5,2,0,2,8,8,2,0,3,0.5,90,0,0,0.714285714,0.45,1,2,16.4,3,1.2,2,2,2,100,1,50,2.794411182,70,0,0,0,0,0,0,2,0,2,0.084278924,0.263759706,-0.260292233,0.022309985,-0.020370304,0.041965646,0.294359742,-0.15781137,0.043169949,0.051668471,-0.110617216,0.000574883,0.046643269,-0.289896789,0.391280337,0.185141515,-0.038324221,0.447935774,-0.047932271,0.278937824,0.073197301,0.156208278,0.152364089,-0.039222703,0.001428498,0.026535037,0.194077514,0.145738037,0.098954286,0.024118478,0.201649982,0.060062078,0
org.apache.lucene.index.SegmentInfo,36,1,0,23,77,92,18,5,8,0.776870748,1568,0.523809524,1,0,0.182857143,1,1,41.97222222,4,1.3056,23,79,506,15.61264801,1,4.347826004,17.76447105,37.23849487,213.5,0.843873501,36.23333359,7.160737991,0.571428571,0.000316847,18,5,23,0.194674289,0.261549315,0.395882641,-0.056931628,0.108192914,-0.21306139,-0.136137538,0.190730974,0.251531037,0.028682086,-0.050394566,0.195809214,-0.009646367,-0.323214347,-0.155216887,-0.021206661,-0.197184858,0.074447186,0.201581703,-0.007468767,-0.062385424,-0.022252013,-0.029642501,0.024440515,-0.046084834,-0.107422382,-0.092730223,0.317025769,-0.233878369,-0.29390353,0.07598079,0.164455625,1
org.apache.lucene.index.SegmentInfos,38,4,0,30,97,553,22,10,28,0.93799682,729,0.411764706,1,0.686956522,0.162162162,1,2,17.73684211,6,1.2895,30,113,870,12.98850536,1,3.333333254,31.13772392,43.75876617,378.5,0.870114923,138.6666718,15.93869686,0.633333333,0.002768322,22,10,32,0.208459843,0.24970544,0.40199337,-0.050810009,0.058016276,-0.202725309,-0.133022326,0.183557749,0.239063803,0.055665987,-0.027296212,0.142411694,0.013445004,-0.319208818,-0.153917626,-0.035510768,-0.171264341,0.081012562,0.177987182,0.004144038,-0.052146704,-0.005996148,-0.042605541,-0.036590708,-0.03932036,-0.120862147,-0.05675852,0.350722177,-0.14386661,-0.351959185,0.205889042,0.151695462,1
org.apache.lucene.index.SegmentMergeInfo,5,1,0,7,14,0,3,4,0,0.75,108,0.333333333,4,0,0.4,0,0,19.4,5,1.6,7,14,42,33.33333206,1,14.28571415,26.44710541,58.24175644,14,0.666666687,3.5,8.333333015,0.194701171,0.000312562,3,4,7,0.290951127,0.069059396,0.410220383,-0.163570551,-0.191070198,0.160516869,0.02596451,-0.238648359,-0.24203419,0.050299792,0.056020652,-0.241756367,0.066571744,-0.155986363,0.215982409,-0.255632019,-0.127321861,-0.158678882,-0.014496756,-0.080235941,0.108337446,0.060908146,0.212318964,0.048584598,-0.114082061,-0.254479165,-0.035264901,-0.209576535,-0.127790825,-0.176603537,0.167594314,-0.150714476,1
org.apache.lucene.index.SegmentMergeQueue,3,2,0,5,9,3,2,3,0,2,47,0,0,0.857142857,0.555555556,1,3,14.66666667,4,1.6667,5,5,20,25,2,40,17.86427116,87.31707001,7.5,0.75,2,10,0.16398547,8.66E-05,2,3,5,0.28494225,0.090171019,0.413855126,-0.053682913,-0.017255712,0.207796808,0.040373312,-0.203730451,-0.223057427,-0.106670605,-0.037374972,-0.109077546,-0.083553235,-0.154034842,0.148235467,-0.104673,-0.126682969,-0.121519149,0.170064361,0.061689945,-0.20849661,-0.050163368,0.107468141,0.021476542,-0.401570694,-0.277065531,0.021645111,-0.299214704,-0.140680774,-0.085826371,-0.181316557,-0.04736697,0
org.apache.lucene.index.SegmentMerger,23,1,0,31,128,39,4,30,0,0.812937063,1901,0.884615385,10,0,0.169421488,0,0,80.52173913,6,1.087,31,90,930,9.677419662,2,6.451612949,40.61876297,39.82387543,420,0.90322578,79.28333282,8.525089264,0.266666667,0.005290906,4,30,34,0.344822456,0.39111312,0.45442471,-0.071421008,-0.084235091,-0.150644574,-0.017741066,-0.046348648,-0.062059233,-0.092575109,0.191603694,-0.366403043,0.010586446,0.140126453,-0.076175088,0.045451088,-0.005325636,0.195990663,-0.1029229,-0.060422552,0.131470475,0.164990305,0.348785304,0.023747723,0.042160174,0.00818529,-0.031455161,-0.189893694,0.1202924,0.010694124,-0.012952838,-0.014841628,1
org.apache.lucene.index.SegmentReader,64,3,1,39,183,1464,13,33,28,0.903737839,2234,0.580645161,13,0.605095541,0.139194139,2,15,33.421875,30,1.6719,39,162,1482,10.93117428,1,2.56410265,34.73053741,33.52601242,660,0.890688241,334.5333252,22.57309914,0.257119609,0.013977015,14,32,46,0.350672843,0.343180541,0.596860259,-0.109627372,0.016682754,-0.078787285,-0.055641535,-0.119134796,-0.101841078,-0.100236908,0.042756872,-0.271319341,0.023658373,-0.012802194,0.001347807,0.091732087,-0.112527137,0.099349691,-0.080358609,-0.036676835,0.088835688,-0.039732928,-0.15523785,0.030254675,0.07681481,0.252025731,-0.218948057,0.272151924,0.028925784,-0.006582971,0.062064956,-0.035275956,1
org.apache.lucene.index.SegmentTermDocs,13,1,2,14,34,10,3,12,8,0.682291667,455,0.875,4,0,0.230769231,0,0,32.76923077,1,0.9231,14,34,182,18.68131828,1,7.142857075,22.35528946,51.85185242,74,0.813186824,11,6.04395628,0.209271523,0.001307083,3,12,15,0.215804583,0.220551586,0.334060976,-0.111805864,0.003385189,0.021256156,-0.001145436,-0.14689817,-0.218732652,-0.104230317,0.088798013,-0.174686167,-0.022739571,0.199112776,0.088862656,0.042120957,-0.393547044,0.154611903,-0.113381307,0.0004287,0.014735465,-0.150411987,-0.275227534,0.171567566,0.254748,0.253589575,-0.212619423,0.248348452,-0.012197625,0.184848644,0.138797633,0.048636358,1
