name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness Centrality,Betweenness Centrality,in_degree,out_degree,degree,bug
org.apache.xalan.xsltc.StripFilter,1,1,0,11,1,0,11,1,1,2,1,0,0,0,1,0,0,0,1,1,11.0,26.0,110.0,23.636363983154297,1.0,9.090909004211426,5.787036895751953,44.776119232177734,42.0,0.7636363506317139,0.0,0.0,0.301369863013698,0.0,11.0,1.0,12.0,0
org.apache.xalan.xsltc.Translet,11,1,0,19,11,55,15,4,11,2,11,0,0,0,0.262626263,0,0,0,1,1,19.0,60.0,342.0,17.543859481811523,1.0,5.263157844543457,7.793210029602051,46.54377746582031,141.0,0.8245614171028137,11.666666984558105,3.411306142807007,0.362903225806451,2.15709848457464e-05,15.0,4.0,19.0,0
org.apache.xalan.xsltc.TransletException,3,4,0,13,5,3,13,0,3,2,16,0,0,1,0.555555556,0,0,4.333333333,0,0,14.0,38.0,182.0,20.879121780395508,1.0,7.142857074737549,11.11111068725586,53.136531829833984,72.0,0.791208803653717,7.333333492279053,4.029304027557373,1.0,1.68541741400783e-06,13.0,1.0,14.0,0
org.apache.xalan.xsltc.cmdline.Compile,4,1,0,4,40,0,0,4,3,0.333333333,240,1,0,0,0.333333333,0,0,58,12,3.75,4.0,2.0,12.0,16.66666603088379,2.0,50.0,3.1635801792144775,82.82828521728516,5.0,0.8333333134651184,0.0,0.0,0.18927078495123,0.0,0.0,4.0,4.0,1
org.apache.xalan.xsltc.cmdline.ObjectFactory,12,1,0,3,44,64,1,2,0,0.981818182,586,1,0,0,0.318181818,0,0,47.41666667,8,1.8333,3.0,0.0,6.0,0.0,3.0,100.0,0.9259259104728699,100.0,3.0,1.0,2.0,33.33333206176758,0.392857142857142,1.63791090717631e-06,1.0,2.0,3.0,0
org.apache.xalan.xsltc.cmdline.SecuritySupport,11,1,1,2,20,53,2,1,0,0.9,90,1,0,0,0.4,0,0,7.090909091,2,0.9091,2.0,0.0,2.0,0.0,2.0,100.0,0.46296295523643494,100.0,1.0,1.0,1.0,50.0,0.529411764705882,2.68021784810669e-06,2.0,1.0,3.0,0
org.apache.xalan.xsltc.cmdline.SecuritySupport12,9,2,0,9,23,36,9,9,0,2,82,0,0,0.529411765,0.444444444,0,0,8.111111111,1,0.8889,9.0,0.0,72.0,0.0,9.0,100.0,0.3858024775981903,100.0,36.0,1.0,36.0,100.0,1.0,1.31032872574105e-05,9.0,9.0,18.0,0
org.apache.xalan.xsltc.cmdline.Transform,9,1,0,14,71,8,0,14,6,0.7625,670,1,1,0,0.270833333,0,0,72.33333333,17,3.8889,21.0,38.0,420.0,9.047618865966797,3.0,14.285714149475098,14.429012298583984,44.31279754638672,191.0,0.9095237851142883,0.0,0.0,0.246906305244549,0.0,0.0,21.0,21.0,1
org.apache.xalan.xsltc.cmdline.getopt.GetOpt,5,1,0,6,36,0,3,5,5,0.65,330,1,2,0,0.466666667,0,0,64,3,1.6,6.0,1.0,30.0,3.3333332538604736,5.0,83.33333587646484,2.5462963581085205,92.95774841308594,14.5,0.9666666388511658,12.0,40.0,0.17988950276243,0.000242708616245217,3.0,5.0,8.0,1
org.apache.xalan.xsltc.cmdline.getopt.GetOptsException,1,3,2,3,2,0,3,0,1,2,5,0,0,1,1,0,0,4,0,0,3.0,0.0,6.0,0.0,3.0,100.0,0.23148147761821747,75.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0
org.apache.xalan.xsltc.cmdline.getopt.IllegalArgumentException,1,4,0,2,2,0,1,1,1,2,5,0,0,1,1,0,0,4,0,0,2.0,0.0,2.0,0.0,2.0,100.0,0.270061731338501,77.77777862548828,1.0,1.0,1.0,50.0,1.0,2.23351487342224e-07,1.0,1.0,2.0,0
org.apache.xalan.xsltc.cmdline.getopt.MissingOptArgException,1,4,0,2,2,0,1,1,1,2,5,0,0,1,1,0,0,4,0,0,2.0,0.0,2.0,0.0,2.0,100.0,0.270061731338501,77.77777862548828,1.0,1.0,1.0,50.0,1.0,2.23351487342224e-07,1.0,1.0,2.0,0
org.apache.xalan.xsltc.compiler.AbsoluteLocationPath,7,3,0,19,28,0,1,18,7,0,143,1,1,0.934210526,0.285714286,2,7,19.28571429,2,1.1429,23.0,135.0,506.0,26.679841995239258,1.0,4.34782600402832,16.203702926635742,17.199016571044922,185.5,0.7332015633583069,6.416666507720947,1.2681159973144531,0.244626097487132,1.40344696581555e-06,2.0,21.0,23.0,1
org.apache.xalan.xsltc.compiler.AbsolutePathPattern,8,5,0,29,45,0,1,29,8,0.142857143,241,1,1,0.933962264,0.270833333,4,5,29,6,1.875,34.0,200.0,1122.0,17.8253116607666,1.0,2.941176414489746,16.859567642211914,15.371087074279785,461.0,0.8217468857765198,54.494049072265625,4.856866836547852,0.247549019607843,6.28677143673833e-05,2.0,33.0,35.0,0
org.apache.xalan.xsltc.compiler.AlternativePattern,8,4,0,15,27,0,1,14,8,0.142857143,135,1,2,0.925531915,0.270833333,2,3,15.625,2,1,19.0,87.0,342.0,25.438596725463867,1.0,5.263157844543457,11.921296119689941,16.83006477355957,127.5,0.7456140518188477,8.25,2.412280797958374,0.234883720930232,1.14008647001823e-06,2.0,17.0,19.0,0
org.apache.xalan.xsltc.compiler.AncestorPattern,10,6,0,30,48,1,2,28,10,0.518518519,302,1,2,0.925233645,0.242857143,4,5,28.9,8,1.6,36.0,245.0,1260.0,19.44444465637207,1.0,2.777777671813965,16.859567642211914,15.295764923095703,507.5,0.8055555820465088,45.113094329833984,3.580404281616211,0.247321701867156,2.59787326082758e-06,3.0,33.0,36.0,0
org.apache.xalan.xsltc.compiler.ApplyImports,7,3,0,21,48,17,0,21,5,0.888888889,237,1,1,0.903225806,0.30952381,1,4,32.42857143,6,1.7143,24.0,134.0,552.0,24.275362014770508,1.0,4.166666507720947,16.126543045043945,17.460317611694336,209.0,0.7572463750839233,0.0,0.0,0.247098350641417,0.0,0.0,24.0,24.0,1
org.apache.xalan.xsltc.compiler.ApplyTemplates,6,3,0,28,60,0,3,27,5,0.65,375,1,3,0.918032787,0.305555556,1,5,60.83333333,13,3.5,30.0,243.0,870.0,27.931034088134766,1.0,3.3333332538604736,13.811728477478027,13.67978572845459,313.5,0.7206896543502808,57.66388702392578,6.62803316116333,0.242061114439784,0.000113542726706211,3.0,29.0,32.0,1
org.apache.xalan.xsltc.compiler.ArgumentList,2,1,0,1,7,0,0,1,2,0,35,1,2,0,0.666666667,0,0,15.5,2,1,1.0,0.0,0.0,0.0,1.0,100.0,3.935185194015503,100.0,0.0,0.0,0.0,0.0,0.197124756335282,0.0,0.0,1.0,1.0,0
org.apache.xalan.xsltc.compiler.Attribute,3,3,0,4,14,1,0,4,2,0.5,37,1,1,0.965517241,0.555555556,1,4,11,1,0.6667,5.0,6.0,20.0,30.0,2.0,40.0,6.520061492919922,45.67567443847656,7.0,0.699999988079071,0.0,0.0,0.224722222222222,0.0,0.0,5.0,5.0,0
org.apache.xalan.xsltc.compiler.AttributeSet,8,3,0,26,59,6,3,25,7,0.80952381,314,1,3,0.895522388,0.3,2,5,37.5,9,2.5,28.0,169.0,756.0,22.3544979095459,1.0,3.5714285373687744,17.283950805664062,18.48947525024414,293.5,0.7764550447463989,53.339683532714844,7.055513381958008,0.245294474802671,7.33694368202547e-05,3.0,27.0,30.0,1
org.apache.xalan.xsltc.compiler.AttributeValue,2,3,2,11,8,1,8,5,1,2,44,0,0,0.986111111,0.5,0,0,21,3,1.5,11.0,38.0,110.0,34.54545593261719,1.0,9.090909004211426,7.600308418273926,32.99832534790039,36.0,0.6545454263687134,11.642857551574707,10.584415435791016,0.226013986013986,8.92263060444138e-06,8.0,5.0,13.0,0
org.apache.xalan.xsltc.compiler.AttributeValueTemplate,7,4,0,23,51,21,5,19,5,2,452,0,0,0.923076923,0.339285714,2,7,63.57142857,14,5.1429,26.0,181.0,650.0,27.846153259277344,1.0,3.846153736114502,16.280864715576172,17.050504684448242,234.5,0.7215384840965271,27.616666793823242,4.248717784881592,0.244774310814904,1.56952677353793e-05,5.0,22.0,27.0,0
org.apache.xalan.xsltc.compiler.BinOpExpr,8,3,0,14,38,0,0,14,7,0.80952381,255,0.444444444,2,0.922077922,0.265306122,2,8,29.75,3,1.375,16.0,72.0,240.0,30.0,1.0,6.25,12.114197731018066,18.266433715820312,84.0,0.699999988079071,4.166666507720947,1.7361111640930176,0.235088740180389,6.34372242079074e-07,1.0,15.0,16.0,0
org.apache.xalan.xsltc.compiler.BooleanCall,3,4,0,8,11,0,0,8,3,0,51,1,1,0.979591837,0.444444444,3,13,15.66666667,2,1,9.0,19.0,72.0,26.38888931274414,1.0,11.11111068725586,7.021605014801025,21.212121963500977,26.5,0.7361111044883728,1.3333333730697632,1.8518518209457397,0.216970998925886,1.74221012770447e-08,1.0,8.0,9.0,0
org.apache.xalan.xsltc.compiler.BooleanExpr,7,3,0,17,16,1,1,16,7,0.333333333,70,1,0,0.922077922,0.371428571,2,8,8.857142857,2,1.1429,21.0,86.0,420.0,20.4761905670166,1.0,4.761904716491699,15.432098388671875,18.2481746673584,167.0,0.7952380776405334,9.0,2.142857074737549,0.228636106395019,9.57150514397424e-07,2.0,19.0,21.0,0
org.apache.xalan.xsltc.compiler.CallTemplate,8,3,0,23,62,2,2,22,6,0.619047619,411,1,2,0.888888889,0.270833333,1,6,50,10,3.75,27.0,209.0,702.0,29.772079467773438,1.0,3.7037036418914795,16.74382781982422,17.627944946289062,246.5,0.7022792100906372,22.884523391723633,3.2599036693573,0.265178864456842,3.31663751151534e-05,2.0,26.0,28.0,1
org.apache.xalan.xsltc.compiler.CastCall,3,4,0,17,19,1,0,17,3,0.5,107,1,1,0.979591837,0.444444444,3,14,34,1,0.6667,20.0,104.0,380.0,27.36842155456543,1.0,5.0,12.962963104248047,16.398242950439453,138.0,0.7263157963752747,3.299999952316284,0.8684210777282715,0.226584408300616,9.95008766978927e-07,1.0,19.0,20.0,0
org.apache.xalan.xsltc.compiler.CastExpr,9,3,0,57,49,0,34,24,8,0.583333333,546,1,2,0.91025641,0.3125,2,8,59.33333333,5,1.3333,59.0,694.0,3422.0,20.28053855895996,1.0,1.6949152946472168,13.695987701416016,10.809988021850586,1364.0,0.7971946001052856,475.8595275878906,13.905889511108398,0.239549362585235,0.00017651414956376,34.0,26.0,60.0,1
org.apache.xalan.xsltc.compiler.CeilingCall,2,4,0,10,10,1,0,10,2,2,31,0,0,0.989690722,0.6,2,5,14.5,1,0.5,13.0,44.0,156.0,28.205127716064453,1.0,7.692307472229004,12.384259223937988,21.021610260009766,56.0,0.7179487347602844,3.1666667461395264,2.029914617538452,0.209272209272209,2.21774941187649e-07,1.0,12.0,13.0,0
org.apache.xalan.xsltc.compiler.Choose,3,3,0,25,37,3,3,23,2,2,245,0,0,0.965517241,0.5,2,4,80.66666667,15,5.3333,27.0,179.0,702.0,25.49857521057129,1.0,3.7037036418914795,15.586420059204102,17.82090950012207,261.5,0.7450142502784729,50.45357131958008,7.1871185302734375,0.243080625752105,4.46971421997782e-05,3.0,25.0,28.0,0
org.apache.xalan.xsltc.compiler.Closure,4,1,0,6,4,6,6,1,4,2,4,0,0,0,0.625,0,0,0,1,1,6.0,5.0,30.0,16.66666603088379,1.0,16.66666603088379,3.935185194015503,41.97530746459961,12.5,0.8333333134651184,0.0,0.0,0.189626848157709,0.0,6.0,1.0,7.0,0
org.apache.xalan.xsltc.compiler.Comment,4,3,0,19,27,6,1,18,3,2,161,0,0,0.949152542,0.4,1,4,39.25,5,1.75,23.0,118.0,506.0,23.320158004760742,1.0,4.34782600402832,16.04938316345215,17.854076385498047,194.0,0.7667984366416931,1.25,0.24703557789325714,0.244108761329305,1.12948347317619e-07,1.0,22.0,23.0,0
org.apache.xalan.xsltc.compiler.CompilerException,4,3,0,2,9,0,2,0,4,0.333333333,40,1,0,0.944444444,0.5,1,1,8.75,2,0.5,2.0,1.0,2.0,50.0,1.0,50.0,4.629629611968994,92.30769348144531,0.5,0.5,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
org.apache.xalan.xsltc.compiler.ConcatCall,3,4,0,19,22,3,0,19,3,2,131,0,0,0.979591837,0.444444444,3,14,42.66666667,5,2,23.0,93.0,506.0,18.379446029663086,1.0,4.34782600402832,15.663579940795898,17.283950805664062,206.5,0.8162055611610413,7.0,1.383399248123169,0.231717809004875,9.1422838753742e-07,1.0,22.0,23.0,0
org.apache.xalan.xsltc.compiler.Constants,0,1,0,6,0,0,5,1,0,2,218,0,0,0,0,0,0,0,0,0,6.0,13.0,30.0,43.33333206176758,1.0,16.66666603088379,11.419753074645996,42.105262756347656,8.5,0.5666666626930237,1.3333333730697632,4.44444465637207,0.296455424274973,3.0708156412437e-06,5.0,1.0,6.0,0
org.apache.xalan.xsltc.compiler.ContainsCall,5,4,0,18,22,4,0,18,5,0.25,126,1,2,0.96,0.4,3,14,23.8,1,0.8,21.0,94.0,420.0,22.380952835083008,1.0,4.761904716491699,12.422839164733887,15.563074111938477,163.0,0.776190459728241,6.166666507720947,1.4682539701461792,0.225069637883008,3.44670405373377e-07,1.0,20.0,21.0,0
org.apache.xalan.xsltc.compiler.Copy,5,3,0,29,45,4,1,29,4,0.5,267,1,1,0.933333333,0.333333333,1,6,52.2,4,1.8,32.0,147.0,992.0,14.818548202514648,1.0,3.125,16.975309371948242,16.26617431640625,422.5,0.8518145084381104,24.131349563598633,2.432595729827881,0.250309789343246,7.99854079204941e-07,1.0,32.0,33.0,0
org.apache.xalan.xsltc.compiler.CopyOf,5,3,0,25,32,0,2,23,4,0.25,269,1,1,0.933333333,0.333333333,1,4,52.6,5,1.8,28.0,210.0,756.0,27.77777862548828,1.0,3.5714285373687744,16.242284774780273,16.019786834716797,273.0,0.7222222089767456,7.509523868560791,0.9933232665061951,0.245220030349013,1.11133561520083e-06,2.0,26.0,28.0,0
org.apache.xalan.xsltc.compiler.CurrentCall,2,4,0,7,6,1,0,7,2,2,13,0,0,0.989690722,0.625,2,4,5.5,1,0.5,9.0,20.0,72.0,27.77777862548828,1.0,11.11111068725586,10.995369911193848,26.02739715576172,26.0,0.7222222089767456,3.0,4.166666507720947,0.207285787583376,1.20181466737514e-07,1.0,8.0,9.0,0
org.apache.xalan.xsltc.compiler.DecimalFormatting,5,3,0,23,36,2,2,22,4,1,537,1,1,0.9375,0.4,3,7,105.8,17,4.8,27.0,120.0,702.0,17.094017028808594,2.0,7.407407283782959,19.05864143371582,19.410608291625977,291.0,0.8290598392486572,17.33333396911621,2.4691357612609863,0.24455205811138,1.03414012504425e-05,2.0,26.0,28.0,1
org.apache.xalan.xsltc.compiler.DocumentCall,3,4,0,21,26,0,0,21,3,0.166666667,246,1,3,0.979591837,0.444444444,3,14,80,4,1.6667,25.0,144.0,600.0,24.0,1.0,4.0,16.165122985839844,16.594058990478516,228.0,0.7599999904632568,5.666666507720947,0.9444444179534912,0.237158790724978,1.4678337184849e-06,1.0,24.0,25.0,0
org.apache.xalan.xsltc.compiler.ElementAvailableCall,5,4,0,17,19,10,0,17,5,2,85,0,0,0.96,0.333333333,3,12,16,2,1.2,20.0,102.0,380.0,26.842105865478516,1.0,5.0,12.924383163452148,16.50246238708496,139.0,0.7315789461135864,2.799999952316284,0.7368420958518982,0.236950146627565,6.87897834364542e-07,1.0,19.0,20.0,0
org.apache.xalan.xsltc.compiler.EqualityExpr,12,3,0,37,49,0,1,36,11,0.333333333,836,1,2,0.865853659,0.238095238,2,8,68.41666667,18,3.25,42.0,366.0,1722.0,21.25435447692871,2.0,4.761904716491699,16.473766326904297,13.823244094848633,678.0,0.7874564528465271,85.3460693359375,4.9562177658081055,0.247624885075084,1.43651909866055e-05,3.0,39.0,42.0,1
org.apache.xalan.xsltc.compiler.Expression,18,2,21,83,44,117,64,22,17,0.803921569,233,1,3,0.76056338,0.285714286,1,2,11.77777778,6,1.4444,102.0,1331.0,10302.0,12.919821739196777,2.0,1.9607843160629272,16.820987701416016,10.0483980178833,4485.5,0.8708018064498901,1081.7257080078125,10.500152587890625,0.245220030349013,0.000768572621474293,80.0,25.0,105.0,0
org.apache.xalan.xsltc.compiler.Fallback,6,3,0,10,12,0,1,9,5,0.2,49,1,0,0.918032787,0.333333333,1,3,7,2,1.1667,13.0,51.0,156.0,32.69230651855469,1.0,7.692307472229004,11.188271522521973,20.39381217956543,52.5,0.6730769276618958,7.0,4.487179279327393,0.233863965267727,1.48900991561483e-07,1.0,12.0,13.0,0
org.apache.xalan.xsltc.compiler.FilterExpr,7,3,0,19,35,0,0,19,6,0.083333333,226,1,1,0.922077922,0.306122449,2,9,31,3,1.5714,23.0,142.0,506.0,28.063241958618164,1.0,4.34782600402832,16.242284774780273,17.353668212890625,182.0,0.7193675637245178,5.333333492279053,1.054018497467041,0.246566981995727,1.34086778809885e-06,1.0,22.0,23.0,1
org.apache.xalan.xsltc.compiler.FilterParentPath,6,3,0,23,31,0,1,22,6,0.333333333,213,1,2,0.934210526,0.305555556,2,7,34,4,1.3333,27.0,174.0,702.0,24.786325454711914,1.0,3.7037036418914795,16.203702926635742,16.36151123046875,264.0,0.752136766910553,10.166666984558105,1.4482431411743164,0.24507127691841,1.7637431532611e-06,2.0,25.0,27.0,1
org.apache.xalan.xsltc.compiler.FilteredAbsoluteLocationPath,7,3,0,18,28,0,0,18,7,0,143,1,1,0.934210526,0.285714286,2,7,19.28571429,2,1.1429,21.0,112.0,420.0,26.66666603088379,1.0,4.761904716491699,16.04938316345215,17.993080139160156,154.0,0.7333333492279053,0.0,0.0,0.244632597520411,0.0,0.0,21.0,21.0,1
org.apache.xalan.xsltc.compiler.FloorCall,2,4,0,10,10,1,0,10,2,2,26,0,0,0.989690722,0.6,2,4,12,1,0.5,13.0,44.0,156.0,28.205127716064453,1.0,7.692307472229004,12.384259223937988,21.021610260009766,56.0,0.7179487347602844,3.1666667461395264,2.029914617538452,0.209272209272209,2.21774941187649e-07,1.0,12.0,13.0,0
org.apache.xalan.xsltc.compiler.FlowList,7,1,0,30,17,0,27,3,7,0,155,1,0,0,0.464285714,0,0,21,4,1.8571,29.0,184.0,812.0,22.660099029541016,1.0,3.4482758045196533,9.375,16.851594924926758,314.0,0.7733989953994751,0.574999988079071,0.07081280648708344,0.314350797266514,3.19562858261101e-07,26.0,3.0,29.0,0
org.apache.xalan.xsltc.compiler.ForEach,6,3,0,28,55,3,2,27,5,0.6,318,1,2,0.918032787,0.361111111,1,6,51.66666667,9,2.6667,31.0,257.0,930.0,27.634408950805664,1.0,3.225806474685669,16.589506149291992,15.607985496520996,336.5,0.7236559391021729,41.06666564941406,4.415770530700684,0.246191346739792,4.11818818688453e-06,2.0,30.0,32.0,0
org.apache.xalan.xsltc.compiler.FormatNumberCall,3,4,0,22,24,0,0,22,3,0,191,1,4,0.979591837,0.444444444,3,13,61.33333333,3,1.3333,26.0,177.0,650.0,27.230770111083984,1.0,3.846153736114502,13.271604537963867,13.949716567993164,236.5,0.7276923060417175,6.300000190734863,0.9692307710647583,0.241266049567034,1.48384897207714e-06,1.0,25.0,26.0,0
org.apache.xalan.xsltc.compiler.FunctionAvailableCall,7,4,0,19,38,7,0,19,5,0.458333333,272,1,1,0.941176471,0.285714286,3,13,37.28571429,12,3.2857,22.0,104.0,462.0,22.510822296142578,2.0,9.090909004211426,13.078703880310059,16.282421112060547,179.0,0.7748917937278748,4.300000190734863,0.9307359457015991,0.237997054491899,1.60830231517041e-06,1.0,21.0,22.0,0
org.apache.xalan.xsltc.compiler.FunctionCall,27,3,24,69,150,97,25,44,15,0.914663462,2553,0.96875,4,0.747368421,0.130177515,3,11,92.37037037,21,3.4815,73.0,711.0,5256.0,13.527397155761719,2.0,2.7397260665893555,17.515432357788086,11.691990852355957,2272.5,0.8647260069847107,485.8573913574219,9.24386215209961,0.251009630319975,0.000537938829678366,27.0,46.0,73.0,1
org.apache.xalan.xsltc.compiler.GenerateIdCall,2,4,0,10,12,1,0,10,2,2,39,0,0,0.989690722,0.6,2,4,18.5,2,1,13.0,44.0,156.0,28.205127716064453,1.0,7.692307472229004,12.384259223937988,21.021610260009766,56.0,0.7179487347602844,3.1666667461395264,2.029914617538452,0.209272209272209,2.21774941187649e-07,1.0,12.0,13.0,0
org.apache.xalan.xsltc.compiler.IdKeyPattern,9,5,2,25,29,22,3,23,9,0.75,214,1,1,0.925233645,0.259259259,3,4,22.44444444,2,1,30.0,130.0,870.0,14.94252872467041,1.0,3.3333332538604736,15.547839164733887,16.368804931640625,370.0,0.8505747318267822,67.16666412353516,7.720306396484375,0.232718894009216,0.0002507847715612,4.0,27.0,31.0,0
org.apache.xalan.xsltc.compiler.IdPattern,1,6,0,1,2,0,1,1,1,2,6,0,0,1,1,0,0,5,0,0,2.0,1.0,2.0,50.0,1.0,50.0,3.472222328186035,92.78350830078125,0.5,0.5,0.0,0.0,0.188829165692918,0.0,2.0,1.0,3.0,0
org.apache.xalan.xsltc.compiler.If,5,3,0,17,28,0,3,15,4,0.25,129,1,1,0.933333333,0.333333333,1,5,24.4,5,1.8,19.0,114.0,342.0,33.33333206176758,1.0,5.263157844543457,15.046296119689941,19.647356033325195,114.0,0.6666666865348816,19.41666603088379,5.677387714385986,0.242934455802766,6.98001663927207e-06,3.0,17.0,20.0,0
org.apache.xalan.xsltc.compiler.Import,5,3,0,15,39,4,0,15,4,0.5,225,1,1,0.9375,0.36,2,5,43.8,12,3,17.0,85.0,272.0,31.25,1.0,5.882352828979492,11.304012298583984,24.457429885864258,93.5,0.6875,0.0,0.0,0.250697242020452,0.0,0.0,17.0,17.0,0
org.apache.xalan.xsltc.compiler.Include,5,3,0,15,40,4,1,15,4,0.5,224,1,1,0.9375,0.36,2,5,43.6,12,3,17.0,85.0,272.0,31.25,1.0,5.882352828979492,11.304012298583984,24.457429885864258,93.5,0.6875,1.2178571224212646,0.4477415978908539,0.250542635658914,2.90744830878879e-06,1.0,17.0,18.0,0
org.apache.xalan.xsltc.compiler.Instruction,3,2,26,36,9,3,28,8,2,2,24,0,0,0.964285714,0.5,1,2,7,1,0.6667,36.0,274.0,1260.0,21.746030807495117,1.0,2.777777671813965,8.719136238098145,13.85653018951416,493.0,0.7825396656990051,6.185714244842529,0.4909296929836273,0.227733934611048,2.60680310856445e-06,28.0,8.0,36.0,0
org.apache.xalan.xsltc.compiler.IntExpr,4,3,0,11,14,0,0,11,4,0.333333333,44,1,0,0.959459459,0.4,2,7,9.75,1,0.75,14.0,34.0,182.0,18.681318283081055,1.0,7.142857074737549,11.65123462677002,19.02961540222168,74.0,0.8131868243217468,6.5,3.5714285373687744,0.221856123009335,2.15334740209036e-07,1.0,13.0,14.0,0
org.apache.xalan.xsltc.compiler.Key,6,3,0,37,56,0,1,36,5,0.55,586,1,4,0.923076923,0.361111111,2,5,96,5,1.6667,40.0,250.0,1560.0,16.0256404876709,1.0,2.5,17.43827247619629,14.372018814086914,655.0,0.8397436141967773,56.47618865966797,3.6202685832977295,0.24739742804654,2.08775001972473e-05,1.0,39.0,40.0,1
org.apache.xalan.xsltc.compiler.KeyCall,4,4,0,32,45,0,0,32,3,0.083333333,524,1,4,0.96969697,0.458333333,3,7,129,8,2.5,37.0,220.0,1332.0,16.516515731811523,1.0,2.702702760696411,16.975309371948242,14.075495719909668,556.0,0.8348348140716553,11.550000190734863,0.8671171069145203,0.247321701867156,1.96695584105653e-06,1.0,36.0,37.0,1
org.apache.xalan.xsltc.compiler.KeyPattern,1,6,0,1,2,0,0,1,1,2,6,0,0,1,1,0,0,5,0,0,2.0,1.0,2.0,50.0,1.0,50.0,3.472222328186035,92.78350830078125,0.5,0.5,0.0,0.0,0.189005847953216,0.0,1.0,1.0,2.0,0
org.apache.xalan.xsltc.compiler.LangCall,4,4,0,17,17,0,0,17,4,0.666666667,84,1,2,0.96969697,0.375,3,8,19.5,2,1,20.0,83.0,380.0,21.842105865478516,1.0,5.0,12.461420059204102,16.479591369628906,148.5,0.7815789580345154,7.166666507720947,1.8859648704528809,0.225195094760312,3.92486931099614e-07,1.0,19.0,20.0,0
org.apache.xalan.xsltc.compiler.LastCall,4,4,0,12,13,6,0,12,4,2,59,0,0,0.96969697,0.4375,2,4,13.75,3,1.25,15.0,49.0,210.0,23.33333396911621,1.0,6.666666507720947,12.384259223937988,21.34308433532715,80.5,0.7666666507720947,7.5,3.5714285373687744,0.209706722034778,7.0401647828633e-07,1.0,14.0,15.0,0
org.apache.xalan.xsltc.compiler.LiteralAttribute,8,3,0,20,35,0,2,19,6,0.428571429,208,1,1,0.888888889,0.267857143,1,4,24.75,9,2.75,23.0,137.0,506.0,27.075098037719727,1.0,4.34782600402832,13.078703880310059,15.863359451293945,184.5,0.7292490005493164,0.20000000298023224,0.03952569141983986,0.241771394374625,1.63968353802823e-08,2.0,22.0,24.0,0
org.apache.xalan.xsltc.compiler.LiteralElement,18,3,0,44,93,95,6,43,11,0.833333333,943,1,1,0.767123288,0.188888889,2,9,51.05555556,24,5.7778,48.0,522.0,2256.0,23.13829803466797,1.0,2.0833332538604736,19.212963104248047,16.247961044311523,867.0,0.7686170339584351,433.6279296875,19.22109603881836,0.261827608554763,0.00142062126805077,6.0,47.0,53.0,0
org.apache.xalan.xsltc.compiler.LiteralExpr,8,3,0,18,18,4,7,11,5,0.571428571,75,1,0,0.922077922,0.325,2,8,8.125,1,0.75,22.0,132.0,462.0,28.571428298950195,1.0,4.545454502105713,11.959877014160156,17.00493621826172,165.0,0.7142857313156128,8.458333015441895,1.8308080434799194,0.221795223716717,1.5363722285242e-06,9.0,13.0,22.0,0
org.apache.xalan.xsltc.compiler.LocalNameCall,3,5,0,10,13,3,0,10,3,2,50,0,0,0.99,0.533333333,3,5,15.66666667,1,0.3333,13.0,36.0,156.0,23.076923370361328,1.0,7.692307472229004,12.075616836547852,21.857542037963867,60.0,0.7692307829856873,11.0,7.051281929016113,0.206596778317565,3.06536176792262e-07,1.0,12.0,13.0,0
org.apache.xalan.xsltc.compiler.LocationPathPattern,13,4,3,13,19,64,5,8,13,0.854166667,107,1,1,0.878787879,0.230769231,2,3,6.923076923,6,1.4615,16.0,82.0,240.0,34.16666793823242,1.0,6.25,7.677469253540039,20.285423278808594,79.0,0.6583333611488342,16.683332443237305,6.951388835906982,0.223760731099418,0.000129222906503207,7.0,9.0,16.0,1
org.apache.xalan.xsltc.compiler.LogicalExpr,11,3,0,18,43,0,0,18,10,0.633333333,375,0.666666667,2,0.8875,0.257142857,2,9,32.54545455,8,2.4545,21.0,106.0,420.0,25.238094329833984,1.0,4.761904716491699,15.007716178894043,19.106090545654297,157.0,0.7476190328598022,5.083333492279053,1.2103174924850464,0.243007518796992,1.25098742252011e-06,1.0,20.0,21.0,0
org.apache.xalan.xsltc.compiler.Message,4,3,0,19,26,0,0,19,3,0.333333333,311,1,0,0.949152542,0.4,2,6,76.5,6,2.25,22.0,94.0,462.0,20.34632110595703,1.0,4.545454502105713,16.01080322265625,18.217735290527344,184.0,0.7965368032455444,0.0,0.0,0.244189556293389,0.0,0.0,22.0,22.0,0
org.apache.xalan.xsltc.compiler.Mode,31,1,0,41,149,327,4,39,12,0.853968254,3124,1,7,0,0.163306452,0,0,99.09677419,41,5.7097,46.0,289.0,2070.0,13.961352348327637,1.0,2.17391300201416,17.515432357788086,16.065109252929688,890.5,0.8603864908218384,135.7703094482422,6.558952331542969,0.249845392702535,0.000150965507502046,4.0,44.0,48.0,1
